Time,Data
8138,0.91
8139,0.91
8140,0.91
8141,0.9
8142,0.93
8143,0.96
8144,0.99
8145,1.04
8146,1.07
8147,1.13
8148,1.16
8149,1.23
8150,1.24
8151,1.25
8152,1.25
8153,1.26
8154,1.24
8155,1.21
8156,1.19
8157,1.21
8158,1.21
8159,1.22
8160,1.21
8161,1.22
8162,1.21
8163,1.18
8164,1.17
8165,1.18
8166,1.19
8167,1.21
8168,1.24
8169,1.24
8170,1.25
8171,1.29
8172,1.28
8173,1.26
8174,1.25
8175,1.26
8176,1.23
8177,1.21
8178,1.19
8179,1.19
8180,1.17
8181,1.17
8182,1.16
8183,1.17
8184,1.17
8185,1.17
8186,1.16
8187,1.18
8188,1.17
8189,1.15
8190,1.14
8191,1.13
8192,1.11
8193,1.1
8194,1.08
8195,1.08
8196,1.08
8197,1.11
8198,1.12
8199,1.12
8200,1.11
8201,1.07
8202,1.04
8203,1.04
8204,1.02
8205,1.01
8206,1.02
8207,1.03
8208,1.02
8209,1.02
8210,1.01
8211,1.01
8212,1.01
8213,1.01
8214,1.01
8215,1.02
8216,1.02
8217,1.03
8218,1.05
8219,1.04
8220,1.02
8221,1.01
8222,1.0
8223,1.01
8224,1.01
8225,1.01
8226,1.01
8227,1.02
8228,1.03
8229,1.03
8230,1.05
8231,1.06
8232,1.06
8233,1.05
8234,1.04
8235,1.05
8236,1.05
8237,1.05
8238,1.05
8239,1.06
8240,1.07
8241,1.08
8242,1.08
8243,1.1
8244,1.08
8245,1.06
8246,1.07
8247,1.05
8248,1.03
8249,1.0
8250,1.01
8251,1.03
8252,1.05
8253,1.08
8254,1.12
8255,1.15
8256,1.16
8257,1.16
8258,1.16
8259,1.15
8260,1.12
8261,1.12
8262,1.12
8263,1.12
8264,1.11
8265,1.12
8266,1.1
8267,1.07
8268,1.06
8269,1.05
8270,1.03
8271,1.03
8272,1.04
8273,1.05
8274,1.07
8275,1.08
8276,1.08
8277,1.08
8278,1.07
8279,1.06
8280,1.05
8281,1.05
8282,1.05
8283,1.05
8284,1.07
8285,1.06
8286,1.06
8287,1.05
8288,1.04
8289,1.04
8290,1.05
8291,1.06
8292,1.07
8293,1.08
8294,1.09
8295,1.1
8296,1.1
8297,1.11
8298,1.1
8299,1.09
8300,1.1
8301,1.1
8302,1.1
8303,1.1
8304,1.11
8305,1.11
8306,1.12
8307,1.12
8308,1.12
8309,1.11
8310,1.11
8311,1.1
8312,1.1
8313,1.11
8314,1.11
8315,1.12
8316,1.12
8317,1.12
8318,1.12
8319,1.12
8320,1.11
8321,1.1
8322,1.1
8323,1.09
8324,1.09
8325,1.1
8326,1.1
8327,1.1
8328,1.1
8329,1.1
8330,1.1
8331,1.08
8332,1.08
8333,1.09
8334,1.09
8335,1.09
8336,1.09
8337,1.1
8338,1.1
8339,1.1
8340,1.11
8341,1.11
8342,1.11
8343,1.1
8344,1.09
8345,1.1
8346,1.11
8347,1.1
8348,1.11
8349,1.13
8350,1.13
8351,1.13
8352,1.13
8353,1.13
8354,1.13
8355,1.13
8356,1.13
8357,1.13
8358,1.13
8359,1.12
8360,1.13
8361,1.12
8362,1.11
8363,1.11
8364,1.12
8365,1.11
8366,1.11
8367,1.12
8368,1.13
8369,1.13
8370,1.12
8371,1.11
8372,1.11
8373,1.12
8374,1.12
8375,1.13
8376,1.12
8377,1.13
8378,1.14
8379,1.15
8380,1.16
8381,1.11
8382,1.1
8383,1.09
8384,1.08
8385,1.07
8386,1.1
8387,1.09
8388,1.11
8389,1.1
8390,1.08
8391,1.06
8392,1.03
8393,1.02
8394,1.01
8395,1.01
8396,1.01
8397,1.02
8398,1.04
8399,1.07
8400,1.07
8401,1.05
8402,1.05
8403,1.06
8404,1.06
8405,1.06
8406,1.05
8407,1.06
8408,1.07
8409,1.07
8410,1.07
8411,1.05
8412,1.03
8413,1.01
8414,1.0
8415,0.98
8416,0.96
8417,0.97
8418,0.99
8419,1.0
8420,1.0
8421,1.0
8422,0.99
8423,0.98
8424,0.97
8425,0.96
8426,0.96
8427,0.97
8428,0.98
8429,1.0
8430,1.01
8431,1.01
8432,1.03
8433,1.04
8434,1.04
8435,1.04
8436,1.03
8437,1.04
8438,1.04
8439,1.05
8440,1.06
8441,1.06
8442,1.08
8443,1.08
8444,1.1
8445,1.1
8446,1.1
8447,1.1
8448,1.09
8449,1.08
8450,1.07
8451,1.05
8452,1.05
8453,1.05
8454,1.06
8455,1.07
8456,1.07
8457,1.07
8458,1.08
8459,1.08
8460,1.07
8461,1.07
8462,1.08
8463,1.08
8464,1.08
8465,1.08
8466,1.08
8467,1.06
8468,1.05
8469,1.03
8470,1.02
8471,1.01
8472,1.02
8473,1.02
8474,1.03
8475,1.05
8476,1.06
8477,1.07
8478,1.07
8479,1.07
8480,1.06
8481,1.06
8482,1.06
8483,1.05
8484,1.05
8485,1.05
8486,1.05
8487,1.05
8488,1.05
8489,1.05
8490,1.05
8491,1.06
8492,1.05
8493,1.06
8494,1.07
8495,1.07
8496,1.1
8497,1.12
8498,1.13
8499,1.15
8500,1.15
8501,1.14
8502,1.14
8503,1.12
8504,1.11
8505,1.11
8506,1.11
8507,1.11
8508,1.1
8509,1.1
8510,1.09
8511,1.06
8512,1.04
8513,1.05
8514,1.05
8515,1.06
8516,1.07
8517,1.09
8518,1.12
8519,1.14
8520,1.14
8521,1.15
8522,1.14
8523,1.14
8524,1.12
8525,1.11
8526,1.11
8527,1.09
8528,1.09
8529,1.08
8530,1.07
8531,1.06
8532,1.05
8533,1.04
8534,1.05
8535,1.05
8536,1.06
8537,1.07
8538,1.09
8539,1.09
8540,1.1
8541,1.1
8542,1.11
8543,1.12
8544,1.13
8545,1.14
8546,1.15
8547,1.16
8548,1.17
8549,1.17
8550,1.16
8551,1.16
8552,1.15
8553,1.14
8554,1.13
8555,1.13
8556,1.12
8557,1.12
8558,1.12
8559,1.13
8560,1.13
8561,1.14
8562,1.13
8563,1.13
8564,1.13
8565,1.12
8566,1.1
8567,1.11
8568,1.09
8569,1.07
8570,1.07
8571,1.07
8572,1.07
8573,1.08
8574,1.1
8575,1.1
8576,1.11
8577,1.12
8578,1.13
8579,1.13
8580,1.15
8581,1.16
8582,1.15
8583,1.15
8584,1.17
8585,1.16
8586,1.17
8587,1.18
8588,1.19
8589,1.17
8590,1.17
8591,1.17
8592,1.17
8593,1.17
8594,1.18
8595,1.19
8596,1.19
8597,1.19
8598,1.19
8599,1.19
8600,1.19
8601,1.18
8602,1.17
8603,1.17
8604,1.18
8605,1.19
8606,1.21
8607,1.21
8608,1.22
8609,1.22
8610,1.21
8611,1.2
8612,1.2
8613,1.2
8614,1.21
8615,1.2
8616,1.21
8617,1.24
8618,1.25
8619,1.25
8620,1.25
8621,1.24
8622,1.22
8623,1.2
8624,1.2
8625,1.19
8626,1.19
8627,1.2
8628,1.2
8629,1.2
8630,1.2
8631,1.21
8632,1.21
8633,1.21
8634,1.21
8635,1.21
8636,1.21
8637,1.21
8638,1.2
8639,1.21
8640,1.2
8641,1.19
8642,1.2
8643,1.19
8644,1.18
8645,1.16
8646,1.16
8647,1.16
8648,1.15
8649,1.14
8650,1.14
8651,1.14
8652,1.14
8653,1.13
8654,1.13
8655,1.14
8656,1.13
8657,1.12
8658,1.11
8659,1.11
8660,1.11
8661,1.1
8662,1.09
8663,1.09
8664,1.09
8665,1.08
8666,1.07
8667,1.07
8668,1.08
8669,1.1
8670,1.11
8671,1.11
8672,1.12
8673,1.12
8674,1.11
8675,1.11
8676,1.11
8677,1.11
8678,1.12
8679,1.11
8680,1.12
8681,1.11
8682,1.11
8683,1.1
8684,1.09
8685,1.07
8686,1.05
8687,1.03
8688,1.02
8689,1.02
8690,1.02
8691,1.03
8692,1.03
8693,1.03
8694,1.04
8695,1.04
8696,1.04
8697,1.05
8698,1.05
8699,1.06
8700,1.06
8701,1.05
8702,1.05
8703,1.05
8704,1.05
8705,1.05
8706,1.05
8707,1.05
8708,1.04
8709,1.05
8710,1.04
8711,1.06
8712,1.07
8713,1.08
8714,1.09
8715,1.11
8716,1.11
8717,1.11
8718,1.11
8719,1.1
8720,1.1
8721,1.08
8722,1.07
8723,1.07
8724,1.09
8725,1.09
8726,1.1
8727,1.11
8728,1.11
8729,1.09
8730,1.08
8731,1.07
8732,1.08
8733,1.08
8734,1.08
8735,1.07
8736,1.05
8737,1.04
8738,1.02
8739,1.01
8740,1.0
8741,0.99
8742,0.97
8743,0.94
8744,0.92
8745,0.91
8746,0.91
8747,0.92
8748,0.93
8749,0.95
8750,0.95
8751,0.97
8752,0.96
8753,0.95
8754,0.95
8755,0.96
8756,0.96
8757,0.97
8758,0.97
8759,0.97
8760,0.99
8761,0.99
8762,0.99
8763,1.01
8764,1.0
8765,0.98
8766,0.97
8767,0.95
8768,0.95
8769,0.95
8770,0.94
8771,0.96
8772,0.98
8773,1.01
8774,1.04
8775,1.05
8776,1.03
8777,1.0
8778,0.99
8779,0.98
8780,0.97
8781,0.94
8782,0.93
8783,0.94
8784,0.97
8785,0.99
8786,1.0
8787,1.0
8788,0.99
8789,0.96
8790,0.93
8791,0.9
8792,0.89
8793,0.87
8794,0.89
8795,0.91
8796,0.91
8797,0.91
8798,0.91
8799,0.91
8800,0.9
8801,0.9
8802,0.9
8803,0.89
8804,0.89
8805,0.91
8806,0.91
8807,0.93
8808,0.94
8809,0.95
8810,0.95
8811,0.94
8812,0.94
8813,0.93
8814,0.93
8815,0.92
8816,0.91
8817,0.91
8818,0.92
8819,0.93
8820,0.95
8821,0.96
8822,0.97
8823,0.97
8824,0.96
8825,0.96
8826,0.95
8827,0.93
8828,0.91
8829,0.89
8830,0.88
8831,0.88
8832,0.9
8833,0.9
8834,0.9
8835,0.92
8836,0.93
8837,0.97
8838,0.98
8839,1.0
8840,0.99
8841,0.96
8842,0.96
8843,0.96
8844,0.98
8845,0.98
8846,0.98
8847,0.99
8848,1.0
8849,1.01
8850,1.01
8851,1.01
8852,1.0
8853,1.0
8854,0.99
8855,0.97
8856,0.94
8857,0.94
8858,0.94
8859,0.94
8860,0.94
8861,0.95
8862,0.94
8863,0.94
8864,0.93
8865,0.94
8866,0.96
8867,0.99
8868,1.05
8869,1.07
8870,1.07
8871,1.05
8872,1.03
8873,1.03
8874,1.01
8875,1.01
8876,1.02
8877,1.03
8878,1.05
8879,1.06
8880,1.06
8881,1.06
8882,1.05
8883,1.05
8884,1.03
8885,1.03
8886,1.01
8887,1.01
8888,1.0
8889,1.02
8890,1.03
8891,1.04
8892,1.04
8893,1.02
8894,0.98
8895,0.95
8896,0.93
8897,0.91
8898,0.9
8899,0.9
8900,0.9
8901,0.92
8902,0.93
8903,0.93
8904,0.95
8905,0.95
8906,0.95
8907,0.96
8908,0.95
8909,0.95
8910,0.95
8911,0.95
8912,0.94
8913,0.94
8914,0.94
8915,0.95
8916,0.95
8917,0.95
8918,0.95
8919,0.95
8920,0.95
8921,0.96
8922,0.97
8923,0.98
8924,0.98
8925,0.99
8926,0.99
8927,1.0
8928,1.0
8929,0.99
8930,0.98
8931,0.97
8932,0.98
8933,0.98
8934,0.99
8935,0.98
8936,0.96
8937,0.96
8938,0.97
8939,0.97
8940,0.97
8941,0.96
8942,0.96
8943,0.94
8944,0.95
8945,0.94
8946,0.94
8947,0.95
8948,0.98
8949,1.0
8950,1.01
8951,1.0
8952,1.01
8953,1.0
8954,1.0
8955,0.98
8956,0.97
8957,0.97
8958,0.98
8959,0.99
8960,0.99
8961,0.98
8962,0.99
8963,1.02
8964,1.02
8965,1.04
8966,1.05
8967,1.05
8968,1.04
8969,1.03
8970,1.03
8971,1.02
8972,1.01
8973,1.01
8974,1.02
8975,1.03
8976,1.04
8977,1.04
8978,1.01
8979,0.99
8980,0.99
8981,0.98
8982,0.97
8983,0.96
8984,0.97
8985,0.99
8986,1.02
8987,1.05
8988,1.08
8989,1.11
8990,1.1
8991,1.09
8992,1.07
8993,1.04
8994,1.03
8995,1.04
8996,1.03
8997,1.03
8998,1.02
8999,1.03
9000,1.02
9001,1.01
9002,1.02
9003,1.04
9004,1.04
9005,1.04
9006,1.03
9007,1.02
9008,1.03
9009,1.05
9010,1.04
9011,1.04
9012,1.04
9013,1.05
9014,1.05
9015,1.06
9016,1.05
9017,1.04
9018,1.03
9019,1.02
9020,1.0
9021,0.98
9022,0.94
9023,0.93
9024,0.92
9025,0.95
9026,0.97
9027,1.0
9028,1.0
9029,0.99
9030,1.0
9031,1.0
9032,0.98
9033,0.98
9034,0.98
9035,1.0
9036,1.05
9037,1.09
9038,1.11
9039,1.12
9040,1.11
9041,1.12
9042,1.12
9043,1.12
9044,1.12
9045,1.12
9046,1.13
9047,1.13
9048,1.15
9049,1.15
9050,1.16
9051,1.16
9052,1.16
9053,1.15
9054,1.14
9055,1.11
9056,1.08
9057,1.04
9058,1.02
9059,0.99
9060,1.01
9061,1.01
9062,1.0
9063,0.99
9064,0.98
9065,0.97
9066,0.94
9067,0.91
9068,0.91
9069,0.93
9070,0.95
9071,0.96
9072,0.97
9073,0.96
9074,0.96
9075,0.95
9076,0.96
9077,0.97
9078,0.96
9079,0.96
9080,0.97
9081,0.99
9082,1.0
9083,1.0
9084,1.0
9085,1.04
9086,1.05
9087,1.06
9088,0.99
9089,0.96
9090,0.95
9091,0.94
9092,0.95
9093,0.95
9094,0.97
9095,0.98
9096,1.0
9097,1.01
9098,1.02
9099,1.01
9100,1.0
9101,0.99
9102,0.99
9103,1.02
9104,1.02
9105,1.03
9106,1.03
9107,1.03
9108,1.03
9109,1.05
9110,1.07
9111,1.08
9112,1.06
9113,1.02
9114,1.01
9115,0.99
9116,1.02
9117,1.04
9118,1.07
9119,1.08
9120,1.07
9121,1.05
9122,1.03
9123,1.02
9124,1.03
9125,1.03
9126,1.03
9127,1.02
9128,1.02
9129,1.03
9130,1.05
9131,1.09
9132,1.11
9133,1.09
9134,1.1
9135,1.07
9136,1.05
9137,1.03
9138,1.02
9139,1.03
9140,1.05
9141,1.07
9142,1.07
9143,1.1
9144,1.1
9145,1.11
9146,1.12
9147,1.11
9148,1.09
9149,1.08
9150,1.07
9151,1.07
9152,1.07
9153,1.08
9154,1.09
9155,1.1
9156,1.1
9157,1.08
9158,1.07
9159,1.05
9160,1.04
9161,1.05
9162,1.07
9163,1.09
9164,1.09
9165,1.09
9166,1.07
9167,1.07
9168,1.08
9169,1.09
9170,1.1
9171,1.1
9172,1.1
9173,1.11
9174,1.12
9175,1.11
9176,1.1
9177,1.1
9178,1.09
9179,1.09
9180,1.1
9181,1.09
9182,1.09
9183,1.08
9184,1.07
9185,1.06
9186,1.07
9187,1.07
9188,1.08
9189,1.09
9190,1.1
9191,1.1
9192,1.09
9193,1.09
9194,1.09
9195,1.08
9196,1.07
9197,1.06
9198,1.05
9199,1.05
9200,1.07
9201,1.08
9202,1.09
9203,1.1
9204,1.11
9205,1.12
9206,1.13
9207,1.14
9208,1.14
9209,1.14
9210,1.15
9211,1.13
9212,1.1
9213,1.1
9214,1.09
9215,1.09
9216,1.06
9217,1.05
9218,1.05
9219,1.09
9220,1.08
9221,1.05
9222,1.04
9223,1.03
9224,1.02
9225,1.02
9226,1.04
9227,1.05
9228,1.07
9229,1.07
9230,1.05
9231,1.04
9232,1.02
9233,1.02
9234,1.0
9235,1.0
9236,0.99
9237,0.99
9238,0.99
9239,0.99
9240,0.99
9241,1.0
9242,1.01
9243,1.01
9244,1.02
9245,1.02
9246,1.02
9247,1.01
9248,1.01
9249,1.01
9250,1.01
9251,1.02
9252,1.02
9253,1.03
9254,1.06
9255,1.06
9256,1.06
9257,1.05
9258,1.04
9259,1.02
9260,1.0
9261,0.99
9262,0.99
9263,0.98
9264,0.97
9265,0.97
9266,0.98
9267,1.0
9268,1.0
9269,1.01
9270,1.0
9271,0.99
9272,0.98
9273,0.98
9274,0.97
9275,0.98
9276,0.99
9277,1.01
9278,1.02
9279,1.04
9280,1.03
9281,1.03
9282,1.02
9283,1.02
9284,1.01
9285,1.03
9286,1.03
9287,1.05
9288,1.05
9289,1.07
9290,1.06
9291,1.05
9292,1.03
9293,1.01
9294,1.01
9295,0.99
9296,0.98
9297,0.98
9298,0.96
9299,0.94
9300,0.96
9301,0.96
9302,0.98
9303,0.97
9304,0.98
9305,1.0
9306,0.97
9307,0.99
9308,0.96
9309,0.96
9310,0.96
9311,0.96
9312,0.95
9313,0.95
9314,0.96
9315,0.99
9316,0.98
9317,0.97
9318,0.96
9319,0.97
9320,0.97
9321,0.97
9322,0.96
9323,0.96
9324,0.95
9325,0.95
9326,0.97
9327,0.96
9328,0.96
9329,0.97
9330,0.97
9331,0.98
9332,0.99
9333,1.0
9334,0.99
9335,0.97
9336,0.96
9337,0.94
9338,0.95
9339,0.95
9340,0.96
9341,0.98
9342,0.98
9343,0.99
9344,0.99
9345,0.98
9346,0.98
9347,1.0
9348,1.0
9349,1.02
9350,1.03
9351,1.03
9352,1.03
9353,1.05
9354,1.06
9355,1.05
9356,1.03
9357,1.02
9358,1.01
9359,1.0
9360,1.0
9361,1.0
9362,1.01
9363,1.01
9364,1.0
9365,1.0
9366,1.0
9367,0.98
9368,0.96
9369,0.95
9370,0.95
9371,0.95
9372,0.95
9373,0.94
9374,0.93
9375,0.93
9376,0.94
9377,0.95
9378,0.97
9379,0.97
9380,0.97
9381,0.98
9382,0.98
9383,0.98
9384,0.98
9385,0.98
9386,0.98
9387,0.98
9388,0.98
9389,1.0
9390,0.99
9391,0.99
9392,1.0
9393,0.99
9394,0.99
9395,1.0
9396,1.01
9397,1.01
9398,1.01
9399,1.01
9400,1.0
9401,0.99
9402,1.0
9403,0.99
9404,1.0
9405,1.0
9406,1.01
9407,1.01
9408,1.02
9409,1.01
9410,1.0
9411,1.0
9412,0.99
9413,0.98
9414,0.99
9415,1.0
9416,1.02
9417,1.03
9418,1.03
9419,1.09
9420,1.08
9421,1.07
9422,1.07
9423,1.07
9424,1.07
9425,1.07
9426,1.08
9427,1.08
9428,1.14
9429,1.23
9430,1.32
9431,1.32
9432,1.33
9433,1.36
9434,1.39
9435,1.42
9436,1.49
9437,1.53
9438,1.55
9439,1.6
9440,1.66
9441,1.73
9442,1.79
9443,1.85
9444,1.89
9445,1.9
9446,1.91
9447,1.92
9448,1.93
9449,1.94
9450,1.95
9451,1.97
9452,1.98
9453,1.98
9454,1.99
9455,2.0
9456,2.0
9457,2.01
9458,2.01
9459,2.01
9460,2.01
9461,2.01
9462,2.01
9463,2.01
9464,2.0
9465,2.0
9466,1.96
9467,1.91
9468,1.91
9469,1.91
9470,1.88
9471,1.87
9472,1.83
9473,1.8
9474,1.74
9475,1.71
9476,1.7
9477,1.69
9478,1.67
9479,1.66
9480,1.64
9481,1.63
9482,1.63
9483,1.62
9484,1.61
9485,1.6
9486,1.59
9487,1.58
9488,1.57
9489,1.57
9490,1.56
9491,1.56
9492,1.56
9493,1.56
9494,1.55
9495,1.55
9496,1.54
9497,1.54
9498,1.54
9499,1.54
9500,1.54
9501,1.54
9502,1.54
9503,1.54
9504,1.53
9505,1.53
9506,1.52
9507,1.52
9508,1.53
9509,1.53
9510,1.53
9511,1.53
9512,1.52
9513,1.52
9514,1.51
9515,1.51
9516,1.52
9517,1.52
9518,1.53
9519,1.52
9520,1.52
9521,1.51
9522,1.51
9523,1.51
9524,1.51
9525,1.51
9526,1.53
9527,1.52
9528,1.52
9529,1.51
9530,1.5
9531,1.5
9532,1.51
9533,1.51
9534,1.52
9535,1.52
9536,1.51
9537,1.51
9538,1.5
9539,1.5
9540,1.5
9541,1.51
9542,1.51
9543,1.51
9544,1.51
9545,1.5
9546,1.5
9547,1.5
9548,1.5
9549,1.5
9550,1.51
9551,1.51
9552,1.51
9553,1.51
9554,1.51
9555,1.5
9556,1.49
9557,1.49
9558,1.49
9559,1.5
9560,1.51
9561,1.51
9562,1.5
9563,1.5
9564,1.49
9565,1.49
9566,1.49
9567,1.5
9568,1.51
9569,1.51
9570,1.5
9571,1.49
9572,1.49
9573,1.49
9574,1.49
9575,1.5
9576,1.51
9577,1.51
9578,1.52
9579,1.53
9580,1.52
9581,1.52
9582,1.52
9583,1.53
9584,1.53
9585,1.53
9586,1.52
9587,1.52
9588,1.51
9589,1.51
9590,1.51
9591,1.52
9592,1.52
9593,1.52
9594,1.51
9595,1.5
9596,1.5
9597,1.5
9598,1.5
9599,1.51
9600,1.51
9601,1.5
9602,1.5
9603,1.5
9604,1.5
9605,1.5
9606,1.5
9607,1.5
9608,1.49
9609,1.49
9610,1.5
9611,1.5
9612,1.5
9613,1.51
9614,1.5
9615,1.49
9616,1.48
9617,1.49
9618,1.49
9619,1.5
9620,1.51
9621,1.51
9622,1.5
9623,1.49
9624,1.48
9625,1.48
9626,1.49
9627,1.5
9628,1.51
9629,1.51
9630,1.5
9631,1.49
9632,1.49
9633,1.48
9634,1.49
9635,1.5
9636,1.51
9637,1.51
9638,1.5
9639,1.49
9640,1.49
9641,1.49
9642,1.49
9643,1.5
9644,1.51
9645,1.5
9646,1.5
9647,1.5
9648,1.5
9649,1.5
9650,1.51
9651,1.5
9652,1.49
9653,1.49
9654,1.49
9655,1.5
9656,1.51
9657,1.52
9658,1.52
9659,1.51
9660,1.5
9661,1.5
9662,1.5
9663,1.51
9664,1.52
9665,1.53
9666,1.55
9667,1.54
9668,1.52
9669,1.52
9670,1.53
9671,1.53
9672,1.54
9673,1.54
9674,1.54
9675,1.53
9676,1.52
9677,1.51
9678,1.52
9679,1.52
9680,1.52
9681,1.52
9682,1.52
9683,1.51
9684,1.51
9685,1.51
9686,1.51
9687,1.51
9688,1.5
9689,1.49
9690,1.5
9691,1.51
9692,1.52
9693,1.52
9694,1.52
9695,1.51
9696,1.5
9697,1.5
9698,1.5
9699,1.51
9700,1.52
9701,1.52
9702,1.51
9703,1.5
9704,1.51
9705,1.51
9706,1.51
9707,1.51
9708,1.5
9709,1.5
9710,1.49
9711,1.5
9712,1.51
9713,1.52
9714,1.52
9715,1.51
9716,1.49
9717,1.48
9718,1.49
9719,1.49
9720,1.51
9721,1.51
9722,1.51
9723,1.51
9724,1.5
9725,1.5
9726,1.51
9727,1.51
9728,1.5
9729,1.49
9730,1.48
9731,1.49
9732,1.5
9733,1.51
9734,1.52
9735,1.5
9736,1.49
9737,1.49
9738,1.49
9739,1.49
9740,1.5
9741,1.5
9742,1.5
9743,1.49
9744,1.5
9745,1.49
9746,1.5
9747,1.5
9748,1.49
9749,1.47
9750,1.48
9751,1.48
9752,1.47
9753,1.47
9754,1.47
9755,1.46
9756,1.46
9757,1.45
9758,1.45
9759,1.44
9760,1.44
9761,1.44
9762,1.44
9763,1.45
9764,1.45
9765,1.45
9766,1.45
9767,1.45
9768,1.45
9769,1.45
9770,1.44
9771,1.44
9772,1.44
9773,1.43
9774,1.43
9775,1.43
9776,1.44
9777,1.44
9778,1.44
9779,1.44
9780,1.45
9781,1.45
9782,1.44
9783,1.44
9784,1.43
9785,1.42
9786,1.42
9787,1.42
9788,1.42
9789,1.41
9790,1.4
9791,1.41
9792,1.41
9793,1.42
9794,1.42
9795,1.42
9796,1.41
9797,1.41
9798,1.41
9799,1.41
9800,1.4
9801,1.39
9802,1.39
9803,1.38
9804,1.38
9805,1.38
9806,1.38
9807,1.39
9808,1.39
9809,1.39
9810,1.4
9811,1.4
9812,1.39
9813,1.39
9814,1.39
9815,1.38
9816,1.38
9817,1.37
9818,1.36
9819,1.36
9820,1.36
9821,1.37
9822,1.37
9823,1.37
9824,1.37
9825,1.37
9826,1.37
9827,1.37
9828,1.36
9829,1.35
9830,1.34
9831,1.34
9832,1.34
9833,1.34
9834,1.34
9835,1.34
9836,1.35
9837,1.37
9838,1.37
9839,1.37
9840,1.37
9841,1.35
9842,1.37
9843,1.36
9844,1.36
9845,1.37
9846,1.37
9847,1.37
9848,1.37
9849,1.37
9850,1.37
9851,1.37
9852,1.36
9853,1.36
9854,1.35
9855,1.35
9856,1.35
9857,1.35
9858,1.35
9859,1.35
9860,1.35
9861,1.36
9862,1.36
9863,1.36
9864,1.36
9865,1.36
9866,1.35
9867,1.33
9868,1.33
9869,1.33
9870,1.32
9871,1.32
9872,1.31
9873,1.32
9874,1.32
9875,1.32
9876,1.34
9877,1.34
9878,1.33
9879,1.33
9880,1.32
9881,1.32
9882,1.32
9883,1.32
9884,1.31
9885,1.31
9886,1.32
9887,1.33
9888,1.31
9889,1.31
9890,1.32
9891,1.33
9892,1.32
9893,1.32
9894,1.32
9895,1.31
9896,1.31
9897,1.3
9898,1.3
9899,1.3
9900,1.3
9901,1.3
9902,1.3
9903,1.31
9904,1.31
9905,1.31
9906,1.31
9907,1.3
9908,1.31
9909,1.3
9910,1.3
9911,1.3
9912,1.3
9913,1.3
9914,1.32
9915,1.33
9916,1.33
9917,1.34
9918,1.33
9919,1.32
9920,1.32
9921,1.32
9922,1.31
9923,1.31
9924,1.31
9925,1.31
9926,1.33
9927,1.35
9928,1.35
9929,1.35
9930,1.35
9931,1.34
9932,1.34
9933,1.33
9934,1.33
9935,1.32
9936,1.33
9937,1.33
9938,1.34
9939,1.34
9940,1.35
9941,1.35
9942,1.35
9943,1.35
9944,1.34
9945,1.34
9946,1.33
9947,1.33
9948,1.33
9949,1.33
9950,1.33
9951,1.34
9952,1.34
9953,1.34
9954,1.35
9955,1.35
9956,1.34
9957,1.34
9958,1.33
9959,1.33
9960,1.32
9961,1.32
9962,1.32
9963,1.33
9964,1.33
9965,1.34
9966,1.34
9967,1.33
9968,1.33
9969,1.33
9970,1.32
9971,1.32
9972,1.32
9973,1.31
9974,1.31
9975,1.33
9976,1.34
9977,1.34
9978,1.34
9979,1.34
9980,1.35
9981,1.34
9982,1.34
9983,1.33
9984,1.33
9985,1.33
9986,1.32
9987,1.32
9988,1.33
9989,1.33
9990,1.33
9991,1.34
9992,1.34
9993,1.34
9994,1.33
9995,1.33
9996,1.31
9997,1.31
9998,1.31
9999,1.31
